address,time_stamp,user,collateral,debt,n1,n2,liquidation_discount,transaction_hash
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 11:16:59,0x1a31c94f97c649bc2a8adbceb54d1f4a075be4b1,330322121359160137629,379300156238918396151514,35,44,60000000000000000,0x6ac6d7a8017c6f4f0ed45aa298a8a1700546b03fb0e5f12143258c3c9a91b00b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 12:59:47,0x54f14a2aa105d57fe26f0c8754b02389f52c71b4,36366181996756731847,57271813320333926068864,7,10,60000000000000000,0x5ad18ec1f5960b11b91aceb2b8068167e16d2ee8a4cbc793f71214e3a22f1b03
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 14:28:47,0x27a241d6689c93b299f641ece8fd0aff8fb0fc6f,248697833000000000000,141000000000000000000000,105,114,60000000000000000,0xeee0369fed5726180100ce54e878a133afe7db0d4eb3433b23559448e1b59aa1
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 14:32:23,0x3da232a0c0a5c59918d7b5ff77bf1c8fc93aee1b,27415384282402900025,40000000000000000000000,8,23,60000000000000000,0xbac8ea5277a971e05bee4c41a4c783432eb3001cdedf2e9ee290de14cae5d6e1
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 14:47:47,0x0bf7fb51211b4842bad8e831ba2f42fcb836c7e1,8821104896060833629,9833426527929141862225,38,47,60000000000000000,0xaa2992d5fca0733d2371d3f43ddeaf303d8dab18ce7a301902f303d02934e1e8
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 16:31:35,0x5eaa8bdc315608e8cf873cfaba05e42826f68c4d,73440285022038886608,105000053734145125998268,13,22,60000000000000000,0x8e02d366a8124a01a3fcdf3606627a07d16b9b0855e39a06ea6cff17dd459942
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 17:17:11,0xdb47b39e2fe61ba6a0f82abf07daa38d358134c5,0,0,0,0,0,0x951d4c3551acf216f77589a8b92dfc3c8484bf4e4fe3c83de7811ec3125848e4
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 17:57:59,0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,1742664490125186748,2690174832398655292552,9,12,60000000000000000,0x921a48254add3f019127244628d6046fbef676a068a2cf3f2c4c22e52efe3b55
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 18:59:35,0x9896d24aa9c92e3d838f9185ffc4acb602c6e319,0,0,0,0,0,0x77c9d2ef062c86c5bdfc8f7096c66b950e3732bbe78a738984b141e4e8d5cc72
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 21:36:59,0x4594de64d7ffcabf324d6420f186b6325bce5c64,2481007426579945333,1200086374042646847251,121,130,60000000000000000,0xec1ff1a4b2e34a8e0336d152b684a7d76fd20123e85953ed029e44f488a9cacf
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 21:41:59,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,115792089237316195423570985008687907853269984665640564039457584007913129639935,330198976470594754087991,6,15,60000000000000000,0xd409e3dc6945ec1c652604842b0a429dc1d150e861593ea6dd86da2e63ee1ee9
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 21:48:11,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,115792089237316195423570985008687907853269984665640564039457584007913129639935,292570218487622946003526,6,15,60000000000000000,0xc66b87bc15719015c0954b6797b79067b6a22bd62767b734593d4047e91afabe
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-18 22:18:23,0xf9605d8c4c987d7cb32d0d11fbcb8eeeb1b22d5d,1082220341102536677,1500000000000000000000,16,25,60000000000000000,0x8805e2f760dec251d5703d8fc57d95cedc51e399a5e397ed0c721320d5dfd079
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 01:32:11,0x8d859c31c4be7941fab20bd9b86e202c61681e45,48846128720967482079,39234858200708805384243,71,80,60000000000000000,0x9a0d8cc1d3a49f63aa01eba2d50c268cdfb24f67a7ada7a910f0f45779b1e041
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 10:36:47,0x43954785980c50768373dc1dafd7ba3a2052036f,90259030014383522854,60581728552281497997702,88,97,60000000000000000,0xe94d89735e9bfed3e4f5747a3c097a5f669af3ddb1b34b00863da61bfca6d385
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 11:04:59,0x4e76902faccd6feeef68ff0508a7caf75bce81b6,87426505294770333891,110977292504598981103990,25,34,60000000000000000,0x19aecd513dee9d0385558cfdd3f4799946147fc5bdf4b7691014d21864492e9d
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 11:48:35,0x91831208ef824bbb986996312f2f0d92cca7bb90,243035270570383634921,226152970963876572498802,56,65,60000000000000000,0xcd42908b8b0a33b99f839eae843d8cc6997bc60e02eb825f0dd254c92978c2e6
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 15:56:35,0x37e1c1889f2358c3695688aa7af383f15165d1d7,0,0,0,0,0,0x5fa1c8ba7b8d3de519a742775dce6a440cca15c8d65c451f8cb5a02e9cc4e7c4
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 16:04:59,0xc5781d387b8381464696e95ce2fe85ab274662b9,0,0,0,0,0,0x5c27b258d3f2d25fb2c01b499b6e9e10ec50ef939f4125d0a60b232bdbf61fa5
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 16:08:35,0xc5781d387b8381464696e95ce2fe85ab274662b9,51487161941662417308,63000000000000000000000,10,58,60000000000000000,0x703130c91cc0f57e675ea05d788c696141394d4024624b2c55befd5e8576a39a
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 17:04:23,0x82b43ee2e45e663ab5040a464b85c88a88a44a20,2557789283544764138,3415947592856805013438,20,29,60000000000000000,0x2b8c850d57dce8bdc24fac600ef6dded7d64fc20129e5db046794a815b6804bf
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 20:26:35,0x27a241d6689c93b299f641ece8fd0aff8fb0fc6f,248697833000000000000,158585465260243523067922,94,103,60000000000000000,0xbcfa70bbcc61b93f2be9cfc31de4295fe75eedd27dfedb2deac6b96e91162b23
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 20:27:23,0xf34b1bf36728dbee1ab4737134a6133680eaaa08,150000000000000000000,140000000000000000000000,56,65,60000000000000000,0x0c01499df2955bf21283bfb5ca40062a25d541849559836f3cbc00986a922cf0
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 22:44:59,0x887c3599c4826f7b3cde82003b894430f27d5b92,5009521650696051564,3025272346798189163774,99,108,60000000000000000,0x591dcea97e05126130cb342466c74d66f6409bf39c09cfc659a8ae623bce4b25
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-19 23:50:35,0x17e6cb1ed2ba6e3449b67ad95e1fb4b4c8c1b6e4,0,0,0,0,0,0x421384fa22001e5de906de8e31b7c79dd5bed020b777cc1b582549782620d591
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-20 20:58:35,0x1a31c94f97c649bc2a8adbceb54d1f4a075be4b1,311322121359160137629,379304745575528680605047,29,38,60000000000000000,0xb7ab77c4423cbe20e62f2dcaa6548eec012024d3d7d1d9c9883770ec943920bd
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-20 23:34:35,0x7a16ff8270133f063aab6c9977183d9e72835428,115792089237316195423570985008687907853269984665640564039457584007913129639935,1376974492755283921572821,-7,2,60000000000000000,0xeb3794a3c544ac34c65dd1e926ba714b3cd4888eb8560668dbadc2348986bc27
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-21 00:44:11,0x63fe1742192f07d67739cc0f091645a2a50804e1,115792089237316195423570985008687907853269984665640564039457584007913129639935,84213994258618884626557,-7,2,60000000000000000,0xc6516cd2b5eee9e3f5d3c0eb8cbbef8fc8e829c0e0d645adfa57fa2b825209ff
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-21 22:36:23,0xd2bc4e7ecfa4ec39069623854cd114dcd8771b84,0,0,0,0,0,0x746405fce060f632361ec0af5e82ccf652d6ec048b53b514c4c9d2f955ba2530
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-22 08:34:59,0xf34b1bf36728dbee1ab4737134a6133680eaaa08,165000000000000000000,140006524294632742230288,65,74,60000000000000000,0xd54e6a8da1b2427947eb803d368c0d5996efc36e6c890301244528fed18aa4d1
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-22 08:45:59,0xf34b1bf36728dbee1ab4737134a6133680eaaa08,150000000000000000000,140006583851541191175790,56,65,60000000000000000,0x14034bc9dd82e20d73b4caf47cb98cec5527afed837e788a9e1acf30a8e368cf
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-23 04:52:47,0x9c283aa6b1e6676b5ded6c2a6242a80589c59112,9537465972258848065,9060320255884960730088,54,63,60000000000000000,0x828fb3dc152aed73c91267b85f10d135e165afca4ec70a999a717aff6e2b8860
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-23 05:03:35,0x9c283aa6b1e6676b5ded6c2a6242a80589c59112,9537465972258848065,12060324019485995865916,25,34,60000000000000000,0x9d611c73c2918a95d7429fedd2e9fa83655cb10a083774f2ed6477c974ea00e2
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-23 09:27:35,0x52d033e64774f31a8b7562806aa5782cbbd29382,28578113476258459279,39397602709635120518545,17,26,60000000000000000,0xcf9186befc1f7894a899040bee0ba3b36718d27c7c7cee53bd85a562ea04794a
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-23 14:12:47,0x5e827635f1cf30cac8ab562f801ce3cfe15a12d3,6000000000000000000,5000000000000000000000,67,76,60000000000000000,0x83a2b750806c6122aafe186cddaf2562a4586ab87aa95e6564f6092a28387059
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-23 15:20:23,0x54f14a2aa105d57fe26f0c8754b02389f52c71b4,0,0,0,0,0,0xa93b3ff94ed7f8dbdf37a8f652e3de1d3abe6fa67d179ea86456168bfc1f531b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-23 20:08:23,0x262c199d993b09a9d5d35fbb8be312a8ddb48016,50275588009022913026,45000000000000000000000,60,69,60000000000000000,0x86e13d2100cf438f04039697e2090db0e30b4f91a544b23e41786e701eb94e85
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-23 21:16:11,0x8fee1be01aa46f5c6d7e8ef2d36b8d255dfa224c,10639269356587374441,9005394613722068097817,68,71,60000000000000000,0x998715194cdbd1e0fabadf108e3a65b7cc87b9c411d3c5d50fce88475920f36e
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-23 21:17:11,0x8fee1be01aa46f5c6d7e8ef2d36b8d255dfa224c,6139269356587374441,9005394964071023316866,14,17,60000000000000000,0xb4c504c5efcbb3fb3fb487648bf42758a6f52cdb34faaae647178332fab2ab5c
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-23 21:24:11,0x8fee1be01aa46f5c6d7e8ef2d36b8d255dfa224c,6139269356587374441,1048557416372476007212,228,231,60000000000000000,0x7f010a96c44076cbd9134facb9fb42d229b91578c13fe93cf71523a526a5069a
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-23 21:41:35,0x8fee1be01aa46f5c6d7e8ef2d36b8d255dfa224c,0,0,0,0,0,0x86aa9f239d6660e197a6833405d6a7acb9c4a620185bc16031234fda3a27384d
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-24 03:11:11,0x91831208ef824bbb986996312f2f0d92cca7bb90,213035270570383634921,226186256022541443788010,43,52,60000000000000000,0x26a539e17b66abae119114c164e2e8a27dedb9684d38414747454b59f40330be
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-24 08:31:35,0x788e066697f1a792b35e8f95747c11e4e2a85616,0,0,0,0,0,0x93fd577508fde0d3338f55f0ee808e1e387954b1ad01191fcac4f7b7106e0229
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-25 10:58:23,0x9b54264d7502f80163ea949038aad771eae67e38,115792089237316195423570985008687907853269984665640564039457584007913129639935,1475383105807531960760,3,12,60000000000000000,0xe2d2c43229a735b3a9b7d39c458908f19537956a7b6f47a399d17f8ccee90ec7
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-25 21:02:47,0x7e04231a59c9589d17bcf2b0614bc86ad5df7c11,55228134363571183541,55718680711002426269081,48,57,60000000000000000,0xe94c3a2c0c7c9977cfd0f05daddde662a53bfaf2fcef2212029332ff7a27f649
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-26 17:33:59,0x7a16ff8270133f063aab6c9977183d9e72835428,0,0,0,0,0,0x27c80a877ee1710904801ea92a2e86d11313e4c778623de2eccab46bd8212ef9
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-26 18:52:59,0xaed88729d6e9f7304eb3b9aa224a597162ded94d,1158156744515461917,1212015214005562730249,44,53,60000000000000000,0xcb5548e7375c13b3360b739dfd593bdad5dc19595fe85ab10b106b00537a56d4
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 00:05:35,0x0e5aee42454e2cc6172b72c46d7d4c402ee637b5,3011398869697005636,3500000000000000000000,31,46,60000000000000000,0x2d90213dbba895bebf26feadc07ae6df4bc8b9e5d542549e48a207f50fa970fe
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 00:49:35,0x52d033e64774f31a8b7562806aa5782cbbd29382,0,0,0,0,0,0x7050d04ac1fcbb35d989da13193b77873f810b1794b88b9e09a3f695b9c9cc68
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 01:50:59,0xb3df5271b92e9fd2fed137253bb4611285923f16,750000000000000000000,309484324608178000116890,137,146,60000000000000000,0x62ef8ed545ec34bf1dcd0e90660ee14bb861e722de5934ac54bd9543ef2a695f
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 01:52:35,0xb3df5271b92e9fd2fed137253bb4611285923f16,250000000000000000000,309484345604425776855785,28,37,60000000000000000,0x8d6edf85cdc95ee142a1f3fc303947f0c25d2544069deba3f36a664f4f36d47d
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 01:55:23,0xb3df5271b92e9fd2fed137253bb4611285923f16,0,0,0,0,0,0x4d3ceb2ee63ce818b61939a0c0028c47cf2479e2c0ad246a6612c7f2f1e96bb4
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 05:22:11,0x82b43ee2e45e663ab5040a464b85c88a88a44a20,5686082691360993525,4417064778661024276125,74,83,60000000000000000,0xb781accc66b62ff20baad6ead5fcbd81a0d6784a796b7e2755ff0be1c3ec36e8
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 07:54:23,0xf34b1bf36728dbee1ab4737134a6133680eaaa08,0,0,0,0,0,0x5d741abf8da84db188a0fd7f2d073e5167271d4f00115bba097f37db809d18ad
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 09:52:11,0xf6528320a7a1332a1e4226d98964db5012b520ec,0,0,0,0,0,0x2b53025145bbf202cb300b0351d6bb554a5e0c6ddf2a7873217dcbf9938142be
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 10:00:23,0x7c9f43215d3b3d5055433a9d7b12bcbf9f4be442,0,0,0,0,0,0x77a8933e11f70940b394d6ddf46ea2e5134675f93320f5178376fb9f3b81f57d
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 10:39:11,0x43954785980c50768373dc1dafd7ba3a2052036f,0,0,0,0,0,0x7589a5cb0fa6fd18814e1ee7b0ee8919b812c5c1f99088f4b93e78c0af70bb79
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 12:27:23,0x7aaee144a14ec3ba0e468c9dcf4a89fdb62c5aa6,54405318641444921741,79711681646509838153669,11,20,60000000000000000,0x75cbe75269c101df44555336a03243c4bee71e918336e0b3e16d3cfe97f5568d
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 12:55:35,0x7aaee144a14ec3ba0e468c9dcf4a89fdb62c5aa6,54405318641444921741,68267697060346858570308,26,35,60000000000000000,0x7d48655f26bf4a519a136d6f83b1a91e54170e6ea699d899942a18c4e5cb6ae9
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-27 20:51:11,0xa3903bc9e6edbdff8b8f0e3035518c02bbe1605d,33717028908757131229,41215910806009353406089,22,46,60000000000000000,0xe2419e995d9208e96786adec41151b0b313493273b5e8fba9548b5f0d2519227
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-28 02:36:47,0xe057e6386047c690f6d2804ecd61e68441774bbc,0,0,0,0,0,0x8bf9c637a7b61ea91ea1c0bec6250550efdf64ee986359b0364408cd675bf595
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-28 08:28:35,0x5f55059a1bd5598053a2127d5f642ecd3a68eb3c,0,0,0,0,0,0x31aa3fbac8af130e9005421a6811573759f6ac10ec76cc8d30109c0a5085934f
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-28 09:41:11,0x5fc79e21ceca2aa0f7a0aac71ef3ddde8f004e9e,0,0,0,0,0,0x89bfff45b03fc338b0da568d68ed8fce47b9fe6b0592c6081a91764fe0a9ee3b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-28 20:45:35,0x7257555e96417cbc663e8bfd09bf8aebaeb53483,58821528245253976684,40315517759243003153560,85,97,60000000000000000,0xfefc590f2da8551e0592ad2a2fb08a03e9c8dceead40f39df011733b64da0731
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-28 20:49:23,0x7257555e96417cbc663e8bfd09bf8aebaeb53483,83821528245253976684,40315525290223958731088,120,132,60000000000000000,0xb886b64c29f59d1422d2d92471d84b4ffa96d61b4caeac87480b685ebcc4c539
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-28 20:52:23,0x7257555e96417cbc663e8bfd09bf8aebaeb53483,83821528245253976684,50315531235311414561102,98,110,60000000000000000,0xa5e39db72d840c03cdf275294013deca7ea64288a20d5305742bd5fd8af097e3
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 07:23:11,0x5eaa8bdc315608e8cf873cfaba05e42826f68c4d,73440285022038886608,99435595475639078740667,19,28,60000000000000000,0xa3044a33a89556ce8e98792dc7e2ef652c51c3f3e4a95a3eb5de4940d13c0ec4
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 07:27:47,0x5eaa8bdc315608e8cf873cfaba05e42826f68c4d,66640285022038886608,99435617734879277200296,9,18,60000000000000000,0x06eb2386c12b87665c0053f75f501fa8f3ff7a53f347fb92abb8ae4051438acc
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 07:30:47,0x5eaa8bdc315608e8cf873cfaba05e42826f68c4d,66640285022038886606,91435632250720176682979,17,26,60000000000000000,0x17e8d18fc1ee31a217f873f5c7b18067d2892e1de5e9c26ab8349e0dbc6acebb
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:31:35,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,185694243578088353970,292719647675215209488146,4,13,60000000000000000,0x7562fe98bb8ba3eb07e8f6d415cd6622e5cb82ba963bbb5dcf794860d80af9b4
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:32:11,0x82b43ee2e45e663ab5040a464b85c88a88a44a20,5686082691360993525,6417865888290294666266,37,46,60000000000000000,0x3d7703ecc6c923968f97b200bef8a261b5c76b1175afd268170ab3de9e812060
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:34:23,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,185694243578088353963,230719700886971110090739,27,36,60000000000000000,0xa750c1a01d095217b80e3ac896993cdf6ec17ed69374ecc481a3914ec21977ca
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:35:11,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,146694243578088353963,230719712877417659505583,4,13,60000000000000000,0x35e651a483bf60b72e87c59de135f2eab424ad89add6cd94669b023cf670d08c
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:36:47,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,146694243578088353956,178719736844141295376318,29,38,60000000000000000,0x853ac789d7b7f239fcdaffba20fdd869e4b856d6406d3dc052acce16c2f0af3f
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:37:35,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,113694243578088353956,178719746131196865634459,4,13,60000000000000000,0x802ad3a27c11b5dd33d5b5fb6dd3946912e7f1a92e30768be84e7544c08abeaa
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:39:23,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,113694243578088353949,136719767016719346432841,30,39,60000000000000000,0xd3f2e65eb31e68dcd4cc3817d923b45c9ab55fa3917c6185223a835585a7b56e
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:40:11,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,86994243578088353949,136719774120545322330658,4,13,60000000000000000,0x24bfe995fd3779541c2602ddb5064b125acf5a98c86520b8718f8f822e22aa48
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:41:47,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,86994243578088353942,101719788322512594525977,33,42,60000000000000000,0xfe6bd4202bca3eaf602070f5cbf1508923270620a970c50104c8358f4d790b8c
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:42:35,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,64794243578088353942,101719793607393495377094,4,13,60000000000000000,0x96fe2b5c7dd2f044f1fef68ccdd9ca665b05a4a44c2348780b4a40516287b12e
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:45:11,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,64794243578088353935,73719810777458619618378,36,45,60000000000000000,0x7cef5c448ac0e76de319850ba35e889733116558a8ef0046f507644c8eb1a52b
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:45:47,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,46794243578088353935,73719813779723686705914,4,13,60000000000000000,0x601bb9dd58e1c50c8e7aeda88328fa5ad36e4f9c6d8db23de473d5ce3a7eb612
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:47:23,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,46794243578088353928,49719821783065995710656,43,52,60000000000000000,0x7b1a7e5effa1e1d24d86cbb08570d11bdf9f61653575b9edb609d3154fa05347
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:47:59,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,31539684520893452146,49719823807270565102193,4,13,60000000000000000,0x720900f9a7a213d1846d0a577842c630a3af18de7604b6dd2418e1fbf10d4858
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:49:47,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,31539684520893452139,30719829878130405334786,51,60,60000000000000000,0x55e8bf6e20b94f8ac1cf8932b7116b0b541a8d7c596bcbadd91974a7300d3469
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:50:23,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,19487068746345900234,30719831128414226251312,4,13,60000000000000000,0x12070643f5d64b0f8f6a946e678c7b44f41dd2b82bd0949e3cc400ec0af823e2
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:53:11,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,19487068746345900227,14719836961716006242861,77,86,60000000000000000,0xb0cb1c1db102c60257a08932b24c0e2fb2e0f182154080d54fb89fa380606725
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:53:47,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,9337499908135589672,14719837560606674439795,4,13,60000000000000000,0x236ee282b1d68c1be4278758bc97a31f9f399d6c082b32fb6b9a51ba685d8ca8
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 21:59:35,0x387acb7f56a6f29137a21d7eb755a3f638cab45b,0,0,0,0,0,0x4c07ba4a75078a4ce570f3757ec8763cbad60f7dbdef364cb7d1695b21104cc9
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 22:07:35,0x82b43ee2e45e663ab5040a464b85c88a88a44a20,5686082691360993525,7917881179058634596216,16,25,60000000000000000,0xb04ce77315e032814720a90d928f5166906985db0d9e0365e17fe8f6384af004
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 22:33:59,0x0bf7fb51211b4842bad8e831ba2f42fcb836c7e1,6621104896060833629,9838497366815029706844,9,18,60000000000000000,0xed7d3cb1c56c69f9d0f16feb05e9a4479e974c81975d591b3b7d657c67dd845d
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 22:39:11,0x0bf7fb51211b4842bad8e831ba2f42fcb836c7e1,6621104896060833627,7138500962459216929089,41,50,60000000000000000,0xfe9e3cc54d20ca25ddc85c8b5cbd5bcc65d4e878581c055923978cba3944f664
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 22:39:47,0x0bf7fb51211b4842bad8e831ba2f42fcb836c7e1,4671104896060833627,7138501276680117614555,7,16,60000000000000000,0xb4982b7dd659934f9086a44db0d5a6b165a2e8471b2df9103291bc3b8c89ef57
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 22:41:47,0x0bf7fb51211b4842bad8e831ba2f42fcb836c7e1,4671104896060833623,4138502324452693243302,61,70,60000000000000000,0xf2dbac2075925a92fb0d9fa08b039c2cbf0208ed9ba7e2adefe12bdecae75452
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 22:42:35,0x0bf7fb51211b4842bad8e831ba2f42fcb836c7e1,2721104896060833623,4138502567683881893800,7,16,60000000000000000,0x622a654696caee7f7d627dec7eda4695c74506f426cd2c0549ade1a251074db7
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 22:47:11,0x0bf7fb51211b4842bad8e831ba2f42fcb836c7e1,2721104896060833619,1638503966749798034821,99,108,60000000000000000,0xea7455622782a7ce29d7a9a6e4c254b0ee90a9e8a95e8bdb8ceb9bb672be8687
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 22:47:47,0x0bf7fb51211b4842bad8e831ba2f42fcb836c7e1,1221104896060833619,1638504039130790522932,20,29,60000000000000000,0x18ea93b73d87119c40f139f91551b092c0efef298daae062e28dcfb8868b463c
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-29 22:49:47,0x0bf7fb51211b4842bad8e831ba2f42fcb836c7e1,0,0,0,0,0,0x463953ea2fdb2b865ea11dfb78a2c6ec07f4f93f3dc6587bde2952a1faeee0be
0x8472a9a7632b173c8cf3a86d3afec50c35548e76,2023-08-30 05:31:47,0x8d859c31c4be7941fab20bd9b86e202c61681e45,0,0,0,0,0,0x2560c13ad28829115cbfe53dca5e011adb9d01b14b796ac95dc5529be741164a
